tweet_text,username,date,retweets,favorites 
"The ""Plandemic"" Video Has Exploded Online — And It Is Filled With Falsehoods https://www.buzzfeednews.com/article/janelytvynenko/coronavirus-plandemic-viral-harmful-fauci-mikovits via @janelytv -- ""On Thursday, Facebook, YouTube, and Vimeo all said they are removing the video from their platforms."" -- Propaganda for #Cult45 #DumpTrump2020",AlacritousCrier,2020-05-08 10:26:39+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute 0,Christi10960498,2020-05-08 10:24:58+00:00,0,0
"@piersmorgan plz do watch this and let me know what u think PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",aashi_pti,2020-05-08 10:22:26+00:00,0,0
#Plandemic https://youtu.be/YhHCT4pudrw,VALIANT_TH0R,2020-05-08 10:21:29+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,obomasjerry,2020-05-08 10:17:36+00:00,0,0
"They call them conspiracy theories and fake news. But, in any case, whatever you want to believe, we should keep our eyes, ears and minds very open Plandemic Part 1. https://youtu.be/uKcHNoU5Weo via @YouTube",DJames1821,2020-05-08 10:14:15+00:00,0,0
Plandemic part 1 o those who can handle the truth. This virus started oct 18 2019 Ny city event 201 https://youtu.be/XF9wtBcWepM,Muddtime1,2020-05-08 10:14:05+00:00,0,0
"DOCTORS IN BLACK: PlanDemic, A global plan to take control of our lives, liberty, health and freeom https://www.bitchute.com/video/wI2tT9oXg101/ #BitChute",Matt__Thomsen,2020-05-08 10:13:47+00:00,0,0
Plandemic Part 1. https://youtu.be/uKcHNoU5Weo via @YouTube please watch this... This exposes Dr.fauci and all of his corruption in medicine,dylan_hunt1,2020-05-08 10:10:59+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,CChristophr154,2020-05-08 10:08:57+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,Frawa996,2020-05-08 10:08:49+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,ahmedyamin18,2020-05-08 10:06:55+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,lindajane78,2020-05-08 10:06:45+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 CORONAVIRUS Part 2 https://youtu.be/6nCmvx7yoXU via @YouTube,SarahHome4,2020-05-08 10:03:55+00:00,0,1
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,edbarber101658,2020-05-08 10:03:25+00:00,4,4
I just happened to lay my hands on the following video. This will certainly blow your mind. The video confirms that it’s a pandemic well thought after and well planned. It’s a plandemic!! https://youtu.be/D-chBV7A0n8,JavedAK7,2020-05-08 09:56:50+00:00,0,1
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube ,MarkNic83950430,2020-05-08 09:55:15+00:00,0,0
@grande_dr dissects #Plandemic ,CTWMediaCentre,2020-05-08 09:51:16+00:00,0,1
"""PLANDEMIC"" New Age Agenda Revealed https://youtu.be/Y6s91J3bWPo via @YouTube",DeborahBee1959,2020-05-08 09:48:46+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",the_user_name1,2020-05-08 09:47:24+00:00,0,3
"PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom. https://www.bitchute.com/video/25tow1hbXwy1/ #BitChute",brooksjason30,2020-05-08 09:47:19+00:00,0,0
Found it again! Youtube keeps taking it down. Anyone with discernment can see there is truth here. Plandemic Part 1 (Dr. Judy Mikovits) https://www.bitchute.com/video/PYD8crtKe8XY/ #BitChute,Muddtime1,2020-05-08 09:47:01+00:00,0,0
So you got it back Jamie? Agree on the Mac comments. The plandemic video I cut up today into parts took about a half hour. iMovie is really great. I got a second hand air book for like $500 AUD. Worth every cent.,sallykortlang,2020-05-08 09:46:35+00:00,0,1
"A Doctor Reacts To “Plandemic"" https://youtu.be/KHeg9DDrjMs di @YouTube",BLIND_DATA24,2020-05-08 09:42:55+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,Rodrigo98143151,2020-05-08 09:39:42+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,Otwaniravi,2020-05-08 09:36:12+00:00,0,0
The hidden agenda (documentary from “Plandemic”) https://youtu.be/ypGA6fNxGkg via @YouTube,BibieIzzyn,2020-05-08 09:31:55+00:00,0,0
"#PLANDEMIC Bitchute link (unlike YouTube and Vimeo, it wont be censored and deleted by DARPA) https://www.bitchute.com/embed/xvD0eYUraZkq/?fbclid=IwAR2wA-1KfmlOFuCloBWt8BcV37ZBYzSgaUDtrF6VQ47jHHWmPTTg-YnhlnI",BenjaminABock,2020-05-08 09:29:45+00:00,0,2
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,mlf0208,2020-05-08 09:28:53+00:00,0,0
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,HqmAdvies,2020-05-08 09:28:39+00:00,0,0
"DOCTORS IN BLACK: PlanDemic, A global plan to take control of our lives, liberty, health and freeom https://www.bitchute.com/video/wI2tT9oXg101/ #BitChute",debdenney,2020-05-08 09:27:38+00:00,0,0
"My first Vimeo . https://vimeo.com/416212975. And I literally split plandemic into 12 x 2:20 minute clips and loaded to my Twitter. We’ll see what they can do about that. Yes, I may be a little unhinged . Can’t stand censorship!!!!!!!! ",sallykortlang,2020-05-08 09:27:22+00:00,0,0
PLANDEMIC Dr Judy Mikovits https://youtu.be/7PmIaChOKAg #coronavirus #covid19,arnaudend,2020-05-08 09:25:28+00:00,0,0
This will blow your mind. It has been a hit job on America from the start and Fuchi is a main character. Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,StevenNorthcot1,2020-05-08 09:23:22+00:00,0,0
"""PLANDEMIC"" New Age Agenda Revealed https://youtu.be/Y6s91J3bWPo via @YouTube",MazzieStarzz,2020-05-08 09:22:40+00:00,0,0
Gene therapy 7GrainsofSalt https://youtu.be/fa9a8JDyOcU via @YouTube #WakeUp #WeDoNotConsent #Plandemic,SLATERSBRGIRL,2020-05-08 09:19:47+00:00,0,1
PLANDEMIC Part 1 (Dr. Judy Mikovits) https://www.bitchute.com/video/ixYeaux359dV/ #BitChute This plandemic part proves all this In the U.K. should not have happened @BorisJohnson @realDonaldTrump,my90dayfatloss,2020-05-08 09:15:24+00:00,1,1
you cant hide the truth from Q army....Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,17_ded,2020-05-08 09:15:00+00:00,0,0
"Watch “DOCTORS IN BLACK - PlanDemic, Global Plan to Take Control of Our Lives, Liberty, Health &amp;amp; FREEDOM” on #Vimeo",pro_chrono,2020-05-08 09:10:48+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) https://www.bitchute.com/video/ixYeaux359dV/ #BitChute,GihanElHakim,2020-05-08 09:10:22+00:00,1,2
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,ItsNestoSnr,2020-05-08 09:09:26+00:00,0,0
"PLANDEMIC, a film about the global plan to take control of our lives, li... https://youtu.be/EK-PNrrKwTY via @YouTube",amc0010,2020-05-08 09:08:53+00:00,0,0
https://youtu.be/uKcHNoU5Weo The Reality Of Covid 19... A Must Watch Video. May Be My Account Will be Deactivate after sharing this Link..its not pandemic but #plandemic #since2017.,rida21890622,2020-05-08 09:07:51+00:00,0,1
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",narfbelgium,2020-05-08 09:07:09+00:00,1,1
"""PLANDEMIC"" New Age Agenda Revealed https://youtu.be/Y6s91J3bWPo",EndtimeDisciple,2020-05-08 09:05:50+00:00,0,0
Doctors in Black - Plandemic Subtitel Indonesia https://youtu.be/XervveOqjLQ via @YouTube must watch,TheMachineX3,2020-05-08 09:01:13+00:00,0,0
"It’s on bitchute. It’s the same, “Plandemic”",QofSwords3,2020-05-08 08:58:04+00:00,0,1
Plandemic Episode 1 *Dr. Fauci EXPOSED?* https://youtu.be/NWtEEPY79aU via @YouTube,joshi_sushma,2020-05-08 08:57:01+00:00,0,1
“Plandemic The Movie” What you're not being told about Dr. Fauci - Dr. J... https://youtu.be/DketPWFdJBk via @YouTube,Janayjegar4u,2020-05-08 08:54:48+00:00,0,0
#ClapForTheNHS #clapforourkeyworkers #scamdemic #Plandemic #coronavirus #COVID19,nickcane22,2020-05-08 08:50:12+00:00,0,0
"Plandemic. Foreign ""Australian Government"" Liars &amp; HIGH TREASON https://youtu.be/cszfCyndPq0 via @YouTube",sebastinyotis,2020-05-08 08:48:31+00:00,0,0
This video is Bomshell report on the planned PLANDEMIC. Plandemic Part 1 https://www.bitchute.com/video/aNjeT1G6iGTh/ #BitChute,DmMcarthur60,2020-05-08 08:48:27+00:00,0,0
"PlanDemic, il piano globale per controllare la nostra vita, libertà e sa... https://youtu.be/PlpH-R8pPek",MauroCelestini,2020-05-08 08:48:01+00:00,2,4
PLANDEMIC Part 1 Dr Judy Mikovits https://www.bitchute.com/video/7PmIaChOKAg/ #BitChute,Grisslycroc,2020-05-08 08:42:00+00:00,0,0
" Coronavirus WOW, A MUST Watch She wouldn't compromise on the truth and it cost her a career. #covid19 #plandemic #usa #pandemicmovie #coronavirus #drfauci #drjudy #pandemic #billgates #patent #virus #svpol #COVID19 #klimat #lockdownextension https://youtu.be/XervveOqjLQ",Noterad,2020-05-08 08:41:08+00:00,1,2
This is a #Scamdemic #Plandemic @realDonaldTrump @VP @USAWatchdog @CoreysDigs @RedPill78 @FreedomforceR @PastorDScott @DonaldJTrumpJr @IngrahamAngle @TuckerCarlson @WhiteHouse @tracybeanz @JustInformU @X22Report @Kevin_Shipp @KillAuDeepState,a_bobbie,2020-05-08 08:39:15+00:00,0,0
"Plandemic. Foreign ""Australian Government"" Liars &amp; HIGH TREASON https://youtu.be/cszfCyndPq0 via @YouTube",STrimaran,2020-05-08 08:37:22+00:00,0,0
I don't trust this Anthony Fauci fellow. Watch this. Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,shecyclesnbi,2020-05-08 08:36:37+00:00,0,0
PlanDemic Documentary https://www.bitchute.com/video/TsbMDWB6R98v/ #BitChute,ISAgenetics,2020-05-08 08:35:54+00:00,0,0
The 'Plandemic' genie cannot be put back in the bottle. Watch it here on censorship free @bitchute https://www.bitchute.com/video/ixYeaux359dV/,PaulHayes21,2020-05-08 08:34:23+00:00,0,1
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,GospelMuv,2020-05-08 08:33:13+00:00,0,1
Plandemic Part 1. https://youtu.be/uKcHNoU5Weo via @YouTube,PeaceLuv50,2020-05-08 08:32:16+00:00,0,0
Plandemic Part 1 (720p) https://youtu.be/SNOtcN9O_74 via @YouTube,RaymondAMiles57,2020-05-08 08:31:33+00:00,0,0
Doctors in Black - Plandemic Subtitel Indonesia https://youtu.be/XervveOqjLQ via @YouTube,manuelviac,2020-05-08 08:31:16+00:00,0,0
"Oh dear, seems the Ferguson UK coded figures on the plandemic were used to determine world closures! Whoopsie! https://youtu.be/7m5Uv6R8grA",ConsciousHigh1,2020-05-08 08:29:45+00:00,0,0
 Plandemic Part 1 https://www.bitchute.com/video/aNjeT1G6iGTh/ #BitChute,ObscureShadow3,2020-05-08 08:27:06+00:00,0,2
"PLANDEMIC, a film about the global plan to take control of our lives, li... https://youtu.be/EK-PNrrKwTY via @YouTube has anyone else seen this??? If so what do you think? I’ve never trusted the flue shot and have always side eyed all these shots ‘they’ insist on giving us. Thoughts?",Neojazzanista,2020-05-08 08:25:11+00:00,0,0
"PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom https://www.bitchute.com/video/KqKoN4dQp7TP/ #BitChute",Azania1999,2020-05-08 08:22:41+00:00,1,0
Plandemic Part 1 (720p) https://youtu.be/SNOtcN9O_74 via @YouTube This is so interesting! Must watch!,AnthonyOlivar69,2020-05-08 08:21:27+00:00,0,1
YouTube CENSORED: DOCTORS IN BLACK / #PlanDemic https://www.bitchute.com/video/Cxk4baYujWJs/ #BitChute,Sarahsm1ths,2020-05-08 08:20:27+00:00,0,0
A ”Plandemic’ flavored Coronavirus Update Part 2 https://youtu.be/4KfSlN5PBpg via @YouTube,MadAboutPaper,2020-05-08 08:18:19+00:00,0,0
"This is the documentary about the whole abhorrent vax business irresponsibly wiping out humanity. https://youtu.be/NWtEEPY79aU Watch ""Plandemic Episode 1 *Dr. Fauci EXPOSED??*"" on YouTube",ALuciferano,2020-05-08 08:18:13+00:00,0,0
MR PRESIDENT @realDonaldTrump WHY NOT HAVE A TELEVISED SENATE HEARING for THIS COURAGEOUS DR/VIROLOGIST RUINED by THE DEEP STATE TELL the TRUTH abt COVID-19 PLANDEMIC? HER Documentary PART 1. The Hidden Agenda https://youtu.be/XF9wtBcWepM via @YouTube #RodSteelOfficial @SantaSurfing,RodSteelOfficia,2020-05-08 08:15:58+00:00,47,115
Hoe het complot werkt:... Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,TSussurro,2020-05-08 08:15:42+00:00,0,0
Their ideal citizen. #thestorm #adrenochrome #savethechildren #darktolight #thegreatawakening #babyq #qanon #q #trump2020 #maga #maga2020 #kag2020 #nonewnormal #wechangetheworld #plandemic ,AdmetosL,2020-05-08 08:13:14+00:00,2,2
PLANDEMIC pt 1 Judy Mikovits https://youtu.be/dmwYw_LoIZ8 via @YouTube,AbdelgalilMagdi,2020-05-08 08:13:06+00:00,0,0
Plandemic Movie Part 1 (Quick Edit) https://youtu.be/eUhd6W1KxfI via @YouTube,joshi_sushma,2020-05-08 08:12:22+00:00,0,0
Plandemic https://youtu.be/MFnhi5p1DK0 via @YouTube,robbypedrica,2020-05-08 08:11:53+00:00,0,0
"Full Length ""Plandemic"" on Bitchute: ",OwenLucasPhotos,2020-05-08 08:08:04+00:00,1,3
"A Doctor Reacts To “Plandemic"" https://youtu.be/KHeg9DDrjMs via @YouTube #Plandemic #Plandemic2020 #covi19 #quarantine",MozzeriansATW,2020-05-08 08:07:54+00:00,1,1
https://youtu.be/uKcHNoU5Weo EVERYONE NEEDS TO WATCH PLANDEMIC ON YOUTUBE BEFORE THEY DELETE IT.,egoamaechi,2020-05-08 08:02:18+00:00,0,0
How to tell if #Plandemic is BS or not https://youtu.be/rlTfGnKV5oI via @ipadrehab #occamsrazor #COVID19,AcidWh0le,2020-05-08 08:01:51+00:00,0,0
Plandemic - the movie pt.1 (banned from Youtube) https://www.bitchute.com/video/WLXbKNZyNpHo/ #BitChute,GillSteventon,2020-05-08 07:59:47+00:00,0,2
Plandemic Documentary - The Hidden Agenda behind COVID19 Part 2 - Dr Judy Mikovits https://www.bitchute.com/video/5rWXGt3Gtasc/ #BitChute,GillSteventon,2020-05-08 07:58:23+00:00,0,1
PLANDEMIC Part 1 (Dr. Judy Mikovits) https://www.bitchute.com/video/ixYeaux359dV/ #BitChute,faisalabdulla84,2020-05-08 07:57:34+00:00,0,0
PLANDEMIC pt 1 Judy Mikovits https://youtu.be/dmwYw_LoIZ8 via @YouTube,LittleGreenBot1,2020-05-08 07:53:22+00:00,0,0
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,Master_Mind_Adv,2020-05-08 07:51:19+00:00,0,0
Plandemic The Movie https://www.bitchute.com/video/uy8FDCGTROix/ #BitChute,EReldeonk,2020-05-08 07:51:02+00:00,0,0
YouTube CENSORED: DOCTORS IN BLACK / #PlanDemic https://www.bitchute.com/video/Cxk4baYujWJs/ #BitChute,bathshebacummi1,2020-05-08 07:50:27+00:00,0,0
OMG that person misspelled what they intended to say. Plandemic!? Is that what they were talking about? THIS?!? ,alanfike,2020-05-08 07:48:51+00:00,0,0
A “Plandemic” flavored Coronavirus update https://youtu.be/Q30SFMTw1Us via @YouTube,MadAboutPaper,2020-05-08 07:48:17+00:00,0,0
Plandemic Episode 1 *Dr. Fauci EXPOSED??* https://youtu.be/NWtEEPY79aU via @YouTube,kristallos17,2020-05-08 07:44:58+00:00,0,0
PLANDEMIC https://www.bitchute.com/video/szhUR8FhSJ8L/ #BitChute,gradwill,2020-05-08 07:44:31+00:00,0,0
Doctors in Black - Plandemic Subtitel Indonesia https://youtu.be/XervveOqjLQ via @YouTube,HollyG93014339,2020-05-08 07:42:01+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,irfancartoon,2020-05-08 07:38:42+00:00,0,0
"""PLANDEMIC"" New Age Agenda Revealed https://youtu.be/Y6s91J3bWPo via @YouTube",tanyacoleart,2020-05-08 07:37:09+00:00,0,0
PlanDemic Documentary Part 1- Judy Mikovits - Censored By YouTube https://www.bitchute.com/video/5i9d9XIkiCnX/ #BitChute,EdwardP17204573,2020-05-08 07:36:01+00:00,0,0
It’s a good watch. Plandemic Part 1. https://youtu.be/uKcHNoU5Weo via @YouTube,Cavendish959,2020-05-08 07:34:29+00:00,0,1
Taken down by Vimeo. New link: https://www.bitchute.com/video/I1NPMGzGe7MG/ #Plandemic Why are they so afraid of people watching it?,griffiths_pete,2020-05-08 07:33:42+00:00,2,2
Plandemic Documentary The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/C27GUaT8vFdv/ #BitChute,josephb05312290,2020-05-08 07:33:14+00:00,0,0
Doctors in Black - Plandemic Subtitel Indonesia https://youtu.be/XervveOqjLQ via @YouTube,CellerRachel,2020-05-08 07:32:47+00:00,0,1
"""PLANDEMIC"" New Age Agenda Revealed https://youtu.be/Y6s91J3bWPo",toshibo_esg,2020-05-08 07:31:09+00:00,0,0
Skandal...... immer wieder Zensiert.....PLANDEMIC Part 1 (Dr. Judy Mikovits) https://www.bitchute.com/video/NPYdyZpSZCEA/ #BitChute,NielsGebraad,2020-05-08 07:28:13+00:00,1,3
"Social media companies including YouTube, Vimeo and Facebook are removing a viral conspiracy theory video titled “Plandemic” because of its claims regarding the coronavirus pandemic. https://bit.ly/35Hi21k #kwikNews #Lifestyle",kwiknewsMY,2020-05-08 07:27:10+00:00,2,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube A must watch @davidicke,danimetwall,2020-05-08 07:25:00+00:00,0,0
"""PLANDEMIC"" New Age Agenda Revealed https://youtu.be/Y6s91J3bWPo",ThunderDragoon,2020-05-08 07:24:35+00:00,0,0
PLANDEMIC - dr Judy Mikovits Assolutamente da vedere prima che viene oscurato!!! https://www.bitchute.com/video/6aCxcLk26W7z/ #BitChute,AlicjaSzalanska,2020-05-08 07:23:13+00:00,0,1
Plandemic Part 1 (720p) https://youtu.be/SNOtcN9O_74 via @YouTube,ginns1,2020-05-08 07:15:21+00:00,0,0
This first round of plandemic was nothing more than influenza but the next round will be a bioweapon! ,No1WorldOrder,2020-05-08 07:15:20+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute Interesting interview with Dr Judy Mikovits. Shocking but important and good to see that more and more specialists are standing up and speaking out.#COVID19 #coronavirus #COVID,NastaranVisser,2020-05-08 07:15:08+00:00,1,1
PLANdemic is it?? #Plandemic2020 https://youtu.be/nlVnimIufvU,VslMl1,2020-05-08 07:12:28+00:00,0,0
Bate and switch. If you watched the plandemic movie you must see the truth. ,EisenhowerMicel,2020-05-08 07:10:34+00:00,0,0
"A Doctor Reacts To “Plandemic"" ",stopthatgirl7,2020-05-08 07:09:25+00:00,0,0
https://youtu.be/cqQcGgumaHE Plandemic....,tx_princess_KAG,2020-05-08 07:07:40+00:00,0,0
POLICE STATE ALABAMA! COP PILE-DRIVES WOMEN FACE FIRST FOR NOT WEARING A MASK! https://youtu.be/H-xuke-qH4M #PoliceState #PoliceBrutality #coronavirus #COVIDkindness #COVID #covid19 #Masks4All #MasksNow #martiallaw #plandemic #scamdemic #Alabama #Birmingham,FreeRadioRevolu,2020-05-08 07:05:40+00:00,10,18
"A Doctor Reacts To “Plandemic"" https://youtu.be/KHeg9DDrjMs via @YouTube",mblee1,2020-05-08 07:04:55+00:00,0,0
PLANDEMIC https://www.bitchute.com/video/szhUR8FhSJ8L/ #BitChute,BillyAngus4,2020-05-08 07:03:40+00:00,0,0
